metal_ox,gas_cate,temperature,density,resp_density,metal,resp_val
In2O3,gasoline,400,100,0.003,Sb,2.2
In2O3,gasoline,400,100,0.003,Gd,3.5
In2O3,gasoline,400,100,0.003,Ho,2.2
In2O3,gasoline,400,100,0.002,In2O3,2.1
In2O3,gasoline,400,100,0.002,Ru,1.8
In2O3,gasoline,400,100,0.002,Rh,2.9
In2O3,gasoline,400,100,0.002,Pd,3.4
In2O3,gasoline,400,100,0.002,Pt,1.9
In2O3,gasoline,400,100,0.002,La,1.9
In2O3,gasoline,400,100,0.002,Ce,2.1
In2O3,gasoline,400,100,0.002,Pr,2.1
In2O3,gasoline,400,100,0.002,Nd,1.7
In2O3,gasoline,400,100,0.002,Eu,1.6
In2O3,gasoline,400,100,0.002,Sb,2.0
In2O3,gasoline,400,100,0.002,Gd,3.2
In2O3,gasoline,400,100,0.002,Ho,1.9
In2O3,gasoline,400,100,0.001,In2O3,2.1
In2O3,gasoline,400,100,0.001,Ru,1.7
In2O3,gasoline,400,100,0.001,Rh,3.2
In2O3,gasoline,400,100,0.001,Pd,3.1
In2O3,gasoline,400,100,0.001,Pt,1.9
In2O3,gasoline,400,100,0.001,La,1.9
In2O3,gasoline,400,100,0.001,Ce,2.0
In2O3,gasoline,400,100,0.001,Pr,2.1
In2O3,gasoline,400,100,0.001,Nd,1.7
In2O3,gasoline,400,100,0.001,Eu,1.6
In2O3,gasoline,400,100,0.001,Sb,1.1
In2O3,gasoline,400,100,0.001,Gd,3.7
In2O3,gasoline,400,100,0.001,Ho,2.0
In2O3,gasoline,400,70,0.005,In2O3,2.1
In2O3,gasoline,400,70,0.005,Ru,2.1
In2O3,gasoline,400,70,0.005,Rh,3.3
In2O3,gasoline,400,70,0.005,Pd,3.9
In2O3,gasoline,400,70,0.005,Pt,2.4
In2O3,gasoline,400,70,0.005,La,3.4
In2O3,gasoline,400,70,0.005,Ce,2.9
In2O3,gasoline,400,70,0.005,Pr,3.0
In2O3,gasoline,400,70,0.005,Nd,2.9
In2O3,gasoline,400,70,0.005,Eu,2.3
In2O3,gasoline,400,70,0.005,Sb,2.3
In2O3,gasoline,400,70,0.005,Gd,4.8
In2O3,gasoline,400,70,0.005,Ho,3.5
In2O3,gasoline,400,70,0.004,In2O3,2.1
In2O3,gasoline,400,70,0.004,Ru,2.2
In2O3,gasoline,400,70,0.004,Rh,2.9
In2O3,gasoline,400,70,0.004,Pd,4.4
In2O3,gasoline,400,70,0.004,Pt,2.6
In2O3,gasoline,400,70,0.004,La,2.9
In2O3,gasoline,400,70,0.004,Ce,3.3
In2O3,gasoline,400,70,0.004,Pr,3.1
In2O3,gasoline,400,70,0.004,Nd,2.6
In2O3,gasoline,400,70,0.004,Eu,2.0
In2O3,gasoline,400,70,0.004,Sb,2.8
In2O3,gasoline,400,70,0.004,Gd,4.1
In2O3,gasoline,400,70,0.004,Ho,3.7
In2O3,gasoline,400,70,0.003,In2O3,2.1
In2O3,gasoline,400,70,0.003,Ru,2.8
In2O3,gasoline,400,70,0.003,Rh,3.8
In2O3,gasoline,400,70,0.003,Pd,4.3
In2O3,gasoline,400,70,0.003,Pt,2.4
In2O3,gasoline,400,70,0.003,La,2.9
In2O3,gasoline,400,70,0.003,Ce,2.8
In2O3,gasoline,400,70,0.003,Pr,3.0
In2O3,gasoline,400,70,0.003,Nd,3.0
In2O3,gasoline,400,70,0.003,Eu,2.2
In2O3,gasoline,400,70,0.003,Sb,2.8
In2O3,gasoline,400,70,0.003,Gd,4.9
In2O3,gasoline,400,70,0.003,Ho,3.3
In2O3,gasoline,400,70,0.002,In2O3,2.1
In2O3,gasoline,400,70,0.002,Ru,2.4
In2O3,gasoline,400,70,0.002,Rh,4.1
In2O3,gasoline,400,70,0.002,Pd,4.0
In2O3,gasoline,400,70,0.002,Pt,2.6
In2O3,gasoline,400,70,0.002,La,2.6
In2O3,gasoline,400,70,0.002,Ce,2.9
In2O3,gasoline,400,70,0.002,Pr,2.7
In2O3,gasoline,400,70,0.002,Nd,2.2
In2O3,gasoline,400,70,0.002,Eu,1.8
In2O3,gasoline,400,70,0.002,Sb,2.6
In2O3,gasoline,400,70,0.002,Gd,4.6
In2O3,gasoline,400,70,0.002,Ho,2.5
In2O3,gasoline,400,70,0.001,In2O3,2.1
In2O3,gasoline,400,70,0.001,Ru,2.1
In2O3,gasoline,400,70,0.001,Rh,4.7
In2O3,gasoline,400,70,0.001,Pd,3.8
In2O3,gasoline,400,70,0.001,Pt,2.5
In2O3,gasoline,400,70,0.001,La,2.5
In2O3,gasoline,400,70,0.001,Ce,2.7
In2O3,gasoline,400,70,0.001,Pr,2.8
In2O3,gasoline,400,70,0.001,Nd,2.2
In2O3,gasoline,400,70,0.001,Eu,1.8
In2O3,gasoline,400,70,0.001,Sb,1.2
In2O3,gasoline,400,70,0.001,Gd,5.0
In2O3,gasoline,400,70,0.001,Ho,3.1
In2O3,gasoline,400,50,0.005,In2O3,2.1
In2O3,gasoline,400,50,0.005,Ru,2.1
In2O3,gasoline,400,50,0.005,Rh,3.2
In2O3,gasoline,400,50,0.005,Pd,4.3
In2O3,gasoline,400,50,0.005,Pt,2.3
In2O3,gasoline,400,50,0.005,La,3.2
In2O3,gasoline,400,50,0.005,Ce,2.8
In2O3,gasoline,400,50,0.005,Pr,3.7
In2O3,gasoline,400,50,0.005,Nd,3.0
In2O3,gasoline,400,50,0.005,Eu,2.3
In2O3,gasoline,400,50,0.005,Sb,2.3
In2O3,gasoline,400,50,0.005,Gd,4.3
In2O3,gasoline,400,50,0.005,Ho,3.6
In2O3,gasoline,400,50,0.004,In2O3,2.1
In2O3,gasoline,400,50,0.004,Ru,2.2
In2O3,gasoline,400,50,0.004,Rh,2.9
In2O3,gasoline,400,50,0.004,Pd,3.9
In2O3,gasoline,400,50,0.004,Pt,2.7
In2O3,gasoline,400,50,0.004,La,2.8
In2O3,gasoline,400,50,0.004,Ce,3.2
In2O3,gasoline,400,50,0.004,Pr,3.0
In2O3,gasoline,400,50,0.004,Nd,2.5
In2O3,gasoline,400,50,0.004,Eu,2.0
In2O3,gasoline,400,50,0.004,Sb,2.8
In2O3,gasoline,400,50,0.004,Gd,3.8
In2O3,gasoline,400,50,0.004,Ho,3.6
In2O3,gasoline,400,50,0.003,In2O3,2.1
In2O3,gasoline,400,50,0.003,Ru,2.7
In2O3,gasoline,400,50,0.003,Rh,3.8
In2O3,gasoline,400,50,0.003,Pd,4.2
In2O3,gasoline,400,50,0.003,Pt,2.5
In2O3,gasoline,400,50,0.003,La,2.9
In2O3,gasoline,400,50,0.003,Ce,2.8
In2O3,gasoline,400,50,0.003,Pr,3.0
In2O3,gasoline,400,50,0.003,Nd,3.0
In2O3,gasoline,400,50,0.003,Eu,2.2
In2O3,gasoline,400,50,0.003,Sb,2.7
In2O3,gasoline,400,50,0.003,Gd,4.5
In2O3,gasoline,400,50,0.003,Ho,3.3
In2O3,gasoline,400,50,0.002,In2O3,2.1
In2O3,gasoline,400,50,0.002,Ru,2.3
In2O3,gasoline,400,50,0.002,Rh,4.3
In2O3,gasoline,400,50,0.002,Pd,3.9
In2O3,gasoline,400,50,0.002,Pt,2.5
In2O3,gasoline,400,50,0.002,La,2.7
In2O3,gasoline,400,50,0.002,Ce,2.8
In2O3,gasoline,400,50,0.002,Pr,2.7
In2O3,gasoline,400,50,0.002,Nd,1.8
In2O3,gasoline,400,50,0.002,Eu,1.8
In2O3,gasoline,400,50,0.002,Sb,2.5
In2O3,gasoline,400,50,0.002,Gd,4.3
In2O3,gasoline,400,50,0.002,Ho,2.5
In2O3,gasoline,400,50,0.001,In2O3,2.1
In2O3,gasoline,400,50,0.001,Ru,2.1
In2O3,gasoline,400,50,0.001,Rh,4.9
In2O3,gasoline,400,50,0.001,Pd,3.6
In2O3,gasoline,400,50,0.001,Pt,2.6
In2O3,gasoline,400,50,0.001,La,2.6
In2O3,gasoline,400,50,0.001,Ce,2.6
In2O3,gasoline,400,50,0.001,Pr,2.8
In2O3,gasoline,400,50,0.001,Nd,2.2
In2O3,gasoline,400,50,0.001,Eu,1.8
In2O3,gasoline,400,50,0.001,Sb,1.2
In2O3,gasoline,400,50,0.001,Gd,4.5
In2O3,gasoline,400,50,0.001,Ho,3.1
In2O3,gasoline,400,30,0.005,In2O3,1.9
In2O3,gasoline,400,30,0.005,Ru,1.9
In2O3,gasoline,400,30,0.005,Rh,2.7
In2O3,gasoline,400,30,0.005,Pd,3.4
In2O3,gasoline,400,30,0.005,Pt,1.9
In2O3,gasoline,400,30,0.005,La,2.7
In2O3,gasoline,400,30,0.005,Ce,2.5
In2O3,gasoline,400,30,0.005,Pr,2.5
In2O3,gasoline,400,30,0.005,Nd,2.0
In2O3,gasoline,400,30,0.005,Eu,1.8
In2O3,gasoline,400,30,0.005,Sb,2.0
In2O3,gasoline,400,30,0.005,Gd,3.6
In2O3,gasoline,400,30,0.005,Ho,3.0
In2O3,gasoline,400,30,0.004,In2O3,1.9
In2O3,gasoline,400,30,0.004,Ru,2.0
In2O3,gasoline,400,30,0.004,Rh,2.7
In2O3,gasoline,400,30,0.004,Pd,3.0
In2O3,gasoline,400,30,0.004,Pt,2.2
In2O3,gasoline,400,30,0.004,La,2.4
In2O3,gasoline,400,30,0.004,Ce,2.7
In2O3,gasoline,400,30,0.004,Pr,2.5
In2O3,gasoline,400,30,0.004,Nd,1.8
In2O3,gasoline,400,30,0.004,Eu,1.6
In2O3,gasoline,400,30,0.004,Sb,2.4
In2O3,gasoline,400,30,0.004,Gd,3.3
In2O3,gasoline,400,30,0.004,Ho,3.3
In2O3,gasoline,400,30,0.003,In2O3,1.9
In2O3,gasoline,400,30,0.003,Ru,2.4
In2O3,gasoline,400,30,0.003,Rh,3.3
In2O3,gasoline,400,30,0.003,Pd,3.3
In2O3,gasoline,400,30,0.003,Pt,2.1
In2O3,gasoline,400,30,0.003,La,2.5
In2O3,gasoline,400,30,0.003,Ce,2.4
In2O3,gasoline,400,30,0.003,Pr,2.4
In2O3,gasoline,400,30,0.003,Nd,2.1
In2O3,gasoline,400,30,0.003,Eu,1.7
In2O3,gasoline,400,30,0.003,Sb,2.3
In2O3,gasoline,400,30,0.003,Gd,3.8
In2O3,gasoline,400,30,0.003,Ho,2.9
In2O3,gasoline,400,30,0.002,In2O3,1.9
In2O3,gasoline,400,30,0.002,Ru,2.1
In2O3,gasoline,400,30,0.002,Rh,3.7
In2O3,gasoline,400,30,0.002,Pd,3.1
In2O3,gasoline,400,30,0.002,Pt,2.1
In2O3,gasoline,400,30,0.002,La,2.3
In2O3,gasoline,400,30,0.002,Ce,2.3
In2O3,gasoline,400,30,0.002,Pr,2.2
In2O3,gasoline,400,30,0.002,Nd,1.4
In2O3,gasoline,400,30,0.002,Eu,1.6
In2O3,gasoline,400,30,0.002,Sb,2.0
In2O3,gasoline,400,30,0.002,Gd,3.6
In2O3,gasoline,400,30,0.002,Ho,2.4
In2O3,gasoline,400,30,0.001,In2O3,1.9
In2O3,gasoline,400,30,0.001,Ru,1.9
In2O3,gasoline,400,30,0.001,Rh,4.0
In2O3,gasoline,400,30,0.001,Pd,2.9
In2O3,gasoline,400,30,0.001,Pt,2.2
In2O3,gasoline,400,30,0.001,La,2.2
In2O3,gasoline,400,30,0.001,Ce,2.2
In2O3,gasoline,400,30,0.001,Pr,2.2
In2O3,gasoline,400,30,0.001,Nd,1.6
In2O3,gasoline,400,30,0.001,Eu,1.8
In2O3,gasoline,400,30,0.001,Sb,1.1
In2O3,gasoline,400,30,0.001,Gd,4.1
In2O3,gasoline,400,30,0.001,Ho,2.7
In2O3,diesel_fuel,200,100,0.005,In2O3,1.2
In2O3,diesel_fuel,200,100,0.005,Ru,1.3
In2O3,diesel_fuel,200,100,0.005,Rh,1.4
In2O3,diesel_fuel,200,100,0.005,Pd,1.6
In2O3,diesel_fuel,200,100,0.005,Pt,1.3
In2O3,diesel_fuel,200,100,0.005,La,1.6
In2O3,diesel_fuel,200,100,0.005,Ce,1.7
In2O3,diesel_fuel,200,100,0.005,Pr,1.6
In2O3,diesel_fuel,200,100,0.005,Nd,1.4
In2O3,diesel_fuel,200,100,0.005,Eu,1.4
In2O3,diesel_fuel,200,100,0.005,Sb,1.5
In2O3,diesel_fuel,200,100,0.005,Gd,3.0
In2O3,diesel_fuel,200,100,0.005,Ho,1.4
In2O3,diesel_fuel,200,100,0.004,In2O3,1.2
In2O3,diesel_fuel,200,100,0.004,Ru,1.2
In2O3,diesel_fuel,200,100,0.004,Rh,1.5
In2O3,diesel_fuel,200,100,0.004,Pd,1.6
In2O3,diesel_fuel,200,100,0.004,Pt,1.5
In2O3,diesel_fuel,200,100,0.004,La,1.4
In2O3,diesel_fuel,200,100,0.004,Ce,1.8
In2O3,diesel_fuel,200,100,0.004,Pr,1.5
In2O3,diesel_fuel,200,100,0.004,Nd,1.4
In2O3,diesel_fuel,200,100,0.004,Eu,1.4
In2O3,diesel_fuel,200,100,0.004,Sb,1.6
In2O3,diesel_fuel,200,100,0.004,Gd,3.8
In2O3,diesel_fuel,200,100,0.004,Ho,1.6
In2O3,diesel_fuel,200,100,0.003,In2O3,1.2
In2O3,diesel_fuel,200,100,0.003,Ru,1.4
In2O3,diesel_fuel,200,100,0.003,Rh,1.6
In2O3,diesel_fuel,200,100,0.003,Pd,2.0
In2O3,diesel_fuel,200,100,0.003,Pt,1.5
In2O3,diesel_fuel,200,100,0.003,La,1.4
In2O3,diesel_fuel,200,100,0.003,Ce,1.6
In2O3,diesel_fuel,200,100,0.003,Pr,1.4
In2O3,diesel_fuel,200,100,0.003,Nd,1.4
In2O3,diesel_fuel,200,100,0.003,Eu,1.4
In2O3,diesel_fuel,200,100,0.003,Sb,1.5
In2O3,diesel_fuel,200,100,0.003,Gd,3.5
In2O3,diesel_fuel,200,100,0.003,Ho,1.4
In2O3,diesel_fuel,200,100,0.002,In2O3,1.2
In2O3,diesel_fuel,200,100,0.002,Ru,1.3
In2O3,diesel_fuel,200,100,0.002,Rh,1.6
In2O3,diesel_fuel,200,100,0.002,Pd,1.9
In2O3,diesel_fuel,200,100,0.002,Pt,1.4
In2O3,diesel_fuel,200,100,0.002,La,1.3
In2O3,diesel_fuel,200,100,0.002,Ce,1.5
In2O3,diesel_fuel,200,100,0.002,Pr,1.3
In2O3,diesel_fuel,200,100,0.002,Nd,1.4
In2O3,diesel_fuel,200,100,0.002,Eu,1.3
In2O3,diesel_fuel,200,100,0.002,Sb,1.3
In2O3,diesel_fuel,200,100,0.002,Gd,2.6
In2O3,diesel_fuel,200,100,0.002,Ho,1.3
In2O3,diesel_fuel,200,100,0.001,In2O3,1.2
In2O3,diesel_fuel,200,100,0.001,Ru,1.2
In2O3,diesel_fuel,200,100,0.001,Rh,1.8
In2O3,diesel_fuel,200,100,0.001,Pd,1.5
In2O3,diesel_fuel,200,100,0.001,Pt,1.4
In2O3,diesel_fuel,200,100,0.001,La,1.3
In2O3,diesel_fuel,200,100,0.001,Ce,1.4
In2O3,diesel_fuel,200,100,0.001,Pr,1.3
In2O3,diesel_fuel,200,100,0.001,Nd,1.3
In2O3,diesel_fuel,200,100,0.001,Gd,3.7
In2O3,diesel_fuel,200,100,0.001,Ho,1.2
In2O3,diesel_fuel,200,70,0.005,In2O3,1.1
In2O3,diesel_fuel,200,70,0.005,Ru,1.2
In2O3,diesel_fuel,200,70,0.005,Rh,1.4
In2O3,diesel_fuel,200,70,0.005,Pd,1.6
In2O3,diesel_fuel,200,70,0.005,Pt,1.2
In2O3,diesel_fuel,200,70,0.005,La,1.5
In2O3,diesel_fuel,200,70,0.005,Ce,1.5
In2O3,diesel_fuel,200,70,0.005,Pr,1.4
In2O3,diesel_fuel,200,70,0.005,Nd,1.4
In2O3,diesel_fuel,200,70,0.005,Eu,1.3
In2O3,diesel_fuel,200,70,0.005,Sb,1.3
In2O3,diesel_fuel,200,70,0.005,Gd,2.2
In2O3,diesel_fuel,200,70,0.005,Ho,1.3
In2O3,diesel_fuel,200,70,0.004,In2O3,1.1
In2O3,diesel_fuel,200,70,0.004,Ru,1.2
In2O3,diesel_fuel,200,70,0.004,Rh,1.4
In2O3,diesel_fuel,200,70,0.004,Pd,1.4
In2O3,diesel_fuel,200,70,0.004,Pt,1.4
In2O3,diesel_fuel,200,70,0.004,La,1.3
In2O3,diesel_fuel,200,70,0.004,Ce,1.6
In2O3,diesel_fuel,200,70,0.004,Pr,1.4
In2O3,diesel_fuel,200,70,0.004,Nd,1.3
In2O3,diesel_fuel,200,70,0.004,Eu,1.3
In2O3,diesel_fuel,200,70,0.004,Sb,1.3
In2O3,diesel_fuel,200,70,0.004,Gd,2.3
In2O3,diesel_fuel,200,70,0.004,Ho,1.4
In2O3,diesel_fuel,200,70,0.003,In2O3,1.1
In2O3,diesel_fuel,200,70,0.003,Ru,1.3
In2O3,diesel_fuel,200,70,0.003,Rh,1.5
In2O3,diesel_fuel,200,70,0.003,Pd,1.6
In2O3,diesel_fuel,200,70,0.003,Pt,1.4
In2O3,diesel_fuel,200,70,0.003,La,1.4
In2O3,diesel_fuel,200,70,0.003,Ce,1.5
In2O3,diesel_fuel,200,70,0.003,Pr,1.3
In2O3,diesel_fuel,200,70,0.003,Nd,1.4
In2O3,diesel_fuel,200,70,0.003,Eu,1.3
In2O3,diesel_fuel,200,70,0.003,Sb,1.3
In2O3,diesel_fuel,200,70,0.003,Gd,2.4
In2O3,diesel_fuel,200,70,0.003,Ho,1.3
In2O3,diesel_fuel,200,70,0.002,In2O3,1.1
In2O3,diesel_fuel,200,70,0.002,Ru,1.2
In2O3,diesel_fuel,200,70,0.002,Rh,1.5
In2O3,diesel_fuel,200,70,0.002,Pd,1.5
In2O3,diesel_fuel,200,70,0.002,Pt,1.3
In2O3,diesel_fuel,200,70,0.002,La,1.3
In2O3,diesel_fuel,200,70,0.002,Ce,1.5
In2O3,diesel_fuel,200,70,0.002,Pr,1.2
In2O3,diesel_fuel,200,70,0.002,Nd,1.2
In2O3,diesel_fuel,200,70,0.002,Eu,1.2
In2O3,diesel_fuel,200,70,0.002,Sb,1.2
In2O3,diesel_fuel,200,70,0.002,Gd,2.1
In2O3,diesel_fuel,200,70,0.002,Ho,1.2
In2O3,diesel_fuel,200,70,0.001,In2O3,1.1
In2O3,diesel_fuel,200,70,0.001,Ru,1.2
In2O3,diesel_fuel,200,70,0.001,Rh,1.6
In2O3,diesel_fuel,200,70,0.001,Pd,1.3
In2O3,diesel_fuel,200,70,0.001,Pt,1.3
In2O3,diesel_fuel,200,70,0.001,La,1.2
In2O3,diesel_fuel,200,70,0.001,Ce,1.4
In2O3,diesel_fuel,200,70,0.001,Pr,1.2
In2O3,diesel_fuel,200,70,0.001,Nd,1.3
In2O3,diesel_fuel,200,70,0.001,Gd,2.6
In2O3,diesel_fuel,200,70,0.001,Ho,1.2
In2O3,diesel_fuel,200,50,0.005,In2O3,1.6
In2O3,diesel_fuel,200,50,0.005,Ru,1.4
In2O3,diesel_fuel,200,50,0.005,Rh,2.0
In2O3,diesel_fuel,200,50,0.005,Pd,2.1
In2O3,diesel_fuel,200,50,0.005,Pt,1.4
In2O3,diesel_fuel,200,50,0.005,La,1.8
In2O3,diesel_fuel,200,50,0.005,Ce,1.8
In2O3,diesel_fuel,200,50,0.005,Pr,1.7
In2O3,diesel_fuel,200,50,0.005,Nd,1.5
In2O3,diesel_fuel,200,50,0.005,Eu,1.5
In2O3,diesel_fuel,200,50,0.005,Sb,1.4
In2O3,diesel_fuel,200,50,0.005,Gd,4.4
In2O3,diesel_fuel,200,50,0.005,Ho,1.9
In2O3,diesel_fuel,200,50,0.004,In2O3,1.6
In2O3,diesel_fuel,200,50,0.004,Ru,1.4
In2O3,diesel_fuel,200,50,0.004,Rh,1.6
In2O3,diesel_fuel,200,50,0.004,Pd,2.2
In2O3,diesel_fuel,200,50,0.004,Pt,1.6
In2O3,diesel_fuel,200,50,0.004,La,1.6
In2O3,diesel_fuel,200,50,0.004,Ce,1.9
In2O3,diesel_fuel,200,50,0.004,Pr,1.7
In2O3,diesel_fuel,200,50,0.004,Nd,1.4
In2O3,diesel_fuel,200,50,0.004,Eu,1.6
In2O3,diesel_fuel,200,50,0.004,Sb,1.4
In2O3,diesel_fuel,200,50,0.004,Gd,4.1
In2O3,diesel_fuel,200,50,0.004,Ho,2.4
In2O3,diesel_fuel,200,50,0.003,In2O3,1.6
In2O3,diesel_fuel,200,50,0.003,Ru,1.6
In2O3,diesel_fuel,200,50,0.003,Rh,2.0
In2O3,diesel_fuel,200,50,0.003,Pd,2.8
In2O3,diesel_fuel,200,50,0.003,Pt,1.6
In2O3,diesel_fuel,200,50,0.003,La,1.6
In2O3,diesel_fuel,200,50,0.003,Ce,1.7
In2O3,diesel_fuel,200,50,0.003,Pr,1.6
In2O3,diesel_fuel,200,50,0.003,Nd,1.5
In2O3,diesel_fuel,200,50,0.003,Eu,1.8
In2O3,diesel_fuel,200,50,0.003,Sb,1.4
In2O3,diesel_fuel,200,50,0.003,Gd,4.7
In2O3,diesel_fuel,200,50,0.003,Ho,1.9
In2O3,diesel_fuel,200,50,0.002,In2O3,1.6
In2O3,diesel_fuel,200,50,0.002,Ru,1.4
In2O3,diesel_fuel,200,50,0.002,Rh,2.1
In2O3,diesel_fuel,200,50,0.002,Pd,2.7
In2O3,diesel_fuel,200,50,0.002,Pt,1.6
In2O3,diesel_fuel,200,50,0.002,La,1.5
In2O3,diesel_fuel,200,50,0.002,Ce,1.7
In2O3,diesel_fuel,200,50,0.002,Pr,1.5
In2O3,diesel_fuel,200,50,0.002,Nd,1.5
In2O3,diesel_fuel,200,50,0.002,Eu,1.4
In2O3,diesel_fuel,200,50,0.002,Sb,1.3
In2O3,diesel_fuel,200,50,0.002,Gd,3.6
In2O3,diesel_fuel,200,50,0.002,Ho,1.6
In2O3,diesel_fuel,200,50,0.001,In2O3,1.6
In2O3,diesel_fuel,200,50,0.001,Ru,1.4
In2O3,diesel_fuel,200,50,0.001,Rh,2.4
In2O3,diesel_fuel,200,50,0.001,Pd,1.9
In2O3,diesel_fuel,200,50,0.001,Pt,1.5
In2O3,diesel_fuel,200,50,0.001,La,1.4
In2O3,diesel_fuel,200,50,0.001,Ce,1.6
In2O3,diesel_fuel,200,50,0.001,Pr,1.4
In2O3,diesel_fuel,200,50,0.001,Nd,1.4
In2O3,diesel_fuel,200,50,0.001,Eu,1.5
In2O3,diesel_fuel,200,50,0.001,Gd,4.2
In2O3,diesel_fuel,200,50,0.001,Ho,1.5
In2O3,diesel_fuel,200,30,0.005,In2O3,1.4
In2O3,diesel_fuel,200,30,0.005,Ru,1.3
In2O3,diesel_fuel,200,30,0.005,Rh,1.6
In2O3,diesel_fuel,200,30,0.005,Pd,2.0
In2O3,diesel_fuel,200,30,0.005,Pt,1.4
In2O3,diesel_fuel,200,30,0.005,La,1.6
In2O3,diesel_fuel,200,30,0.005,Ce,1.5
In2O3,diesel_fuel,200,30,0.005,Pr,1.5
In2O3,diesel_fuel,200,30,0.005,Nd,1.3
In2O3,diesel_fuel,200,30,0.005,Eu,1.3
In2O3,diesel_fuel,200,30,0.005,Sb,1.3
In2O3,diesel_fuel,200,30,0.005,Gd,2.8
In2O3,diesel_fuel,200,30,0.005,Ho,1.7
In2O3,diesel_fuel,200,30,0.004,In2O3,1.4
In2O3,diesel_fuel,200,30,0.004,Ru,1.3
In2O3,diesel_fuel,200,30,0.004,Rh,1.5
In2O3,diesel_fuel,200,30,0.004,Pd,2.1
In2O3,diesel_fuel,200,30,0.004,Pt,1.5
In2O3,diesel_fuel,200,30,0.004,La,1.5
In2O3,diesel_fuel,200,30,0.004,Ce,1.6
In2O3,diesel_fuel,200,30,0.004,Pr,1.5
In2O3,diesel_fuel,200,30,0.004,Nd,1.2
In2O3,diesel_fuel,200,30,0.004,Eu,1.4
In2O3,diesel_fuel,200,30,0.004,Sb,1.3
In2O3,diesel_fuel,200,30,0.004,Gd,2.6
In2O3,diesel_fuel,200,30,0.004,Ho,1.9
In2O3,diesel_fuel,200,30,0.003,In2O3,1.4
In2O3,diesel_fuel,200,30,0.003,Ru,1.5
In2O3,diesel_fuel,200,30,0.003,Rh,1.8
In2O3,diesel_fuel,200,30,0.003,Pd,2.3
In2O3,diesel_fuel,200,30,0.003,Pt,1.5
In2O3,diesel_fuel,200,30,0.003,La,1.5
In2O3,diesel_fuel,200,30,0.003,Ce,1.5
In2O3,diesel_fuel,200,30,0.003,Pr,1.4
In2O3,diesel_fuel,200,30,0.003,Nd,1.3
In2O3,diesel_fuel,200,30,0.003,Eu,1.5
In2O3,diesel_fuel,200,30,0.003,Sb,1.3
In2O3,diesel_fuel,200,30,0.003,Gd,2.8
In2O3,diesel_fuel,200,30,0.003,Ho,1.6
In2O3,diesel_fuel,200,30,0.002,In2O3,1.4
In2O3,diesel_fuel,200,30,0.002,Ru,1.4
In2O3,diesel_fuel,200,30,0.002,Rh,1.8
In2O3,diesel_fuel,200,30,0.002,Pd,2.3
In2O3,diesel_fuel,200,30,0.002,Pt,1.4
In2O3,diesel_fuel,200,30,0.002,La,1.3
In2O3,diesel_fuel,200,30,0.002,Ce,1.5
In2O3,diesel_fuel,200,30,0.002,Pr,1.4
In2O3,diesel_fuel,200,30,0.002,Nd,1.3
In2O3,diesel_fuel,200,30,0.002,Eu,1.2
In2O3,diesel_fuel,200,30,0.002,Sb,1.2
In2O3,diesel_fuel,200,30,0.002,Gd,2.4
In2O3,diesel_fuel,200,30,0.002,Ho,1.4
In2O3,diesel_fuel,200,30,0.001,In2O3,1.4
In2O3,diesel_fuel,200,30,0.001,Ru,1.3
In2O3,diesel_fuel,200,30,0.001,Rh,2.1
In2O3,diesel_fuel,200,30,0.001,Pd,1.8
In2O3,diesel_fuel,200,30,0.001,Pt,1.4
In2O3,diesel_fuel,200,30,0.001,La,1.3
In2O3,diesel_fuel,200,30,0.001,Ce,1.4
In2O3,diesel_fuel,200,30,0.001,Pr,1.3
In2O3,diesel_fuel,200,30,0.001,Nd,1.2
In2O3,diesel_fuel,200,30,0.001,Eu,1.3
In2O3,diesel_fuel,200,30,0.001,Sb,1.0
In2O3,diesel_fuel,200,30,0.001,Gd,2.6
In2O3,diesel_fuel,200,30,0.001,Ho,1.3
In2O3,diesel_fuel,250,100,0.005,In2O3,2.0
In2O3,diesel_fuel,250,100,0.005,Ru,1.5
In2O3,diesel_fuel,250,100,0.005,Rh,2.4
In2O3,diesel_fuel,250,100,0.005,Pd,2.9
In2O3,diesel_fuel,250,100,0.005,Pt,2.4
In2O3,diesel_fuel,250,100,0.005,La,2.0
In2O3,diesel_fuel,250,100,0.005,Ce,1.9
In2O3,diesel_fuel,250,100,0.005,Pr,2.2
In2O3,diesel_fuel,250,100,0.005,Nd,1.7
In2O3,diesel_fuel,250,100,0.005,Eu,2.1
In2O3,diesel_fuel,250,100,0.005,Sb,1.8
In2O3,diesel_fuel,250,100,0.005,Gd,4.0
In2O3,diesel_fuel,250,100,0.005,Ho,2.4
In2O3,diesel_fuel,250,100,0.004,In2O3,2.0
In2O3,diesel_fuel,250,100,0.004,Ru,1.5
In2O3,diesel_fuel,250,100,0.004,Rh,1.9
In2O3,diesel_fuel,250,100,0.004,Pd,2.7
In2O3,diesel_fuel,250,100,0.004,Pt,1.9
In2O3,diesel_fuel,250,100,0.004,La,1.9
In2O3,diesel_fuel,250,100,0.004,Ce,2.2
In2O3,diesel_fuel,250,100,0.004,Pr,2.4
In2O3,diesel_fuel,250,100,0.004,Nd,1.6
In2O3,diesel_fuel,250,100,0.004,Eu,2.0
In2O3,diesel_fuel,250,100,0.004,Sb,2.1
In2O3,diesel_fuel,250,100,0.004,Gd,3.6
In2O3,diesel_fuel,250,100,0.004,Ho,2.9
In2O3,diesel_fuel,250,100,0.003,In2O3,2.0
